出發日期,星期,出發時間,出發時段,出發機場代號,抵達時間,抵達時段,抵達機場代號,航空公司,航空聯盟,停靠站數量,停留時間,飛行時間,飛行時間_分鐘,是否過夜,是否為平日,機型,機型分類,航班代碼,艙等,假期,平均價格,最低價格,中位數價格,價格變異,隨機購買平均價格,最低價格剩餘天數,筆數,平均價格_log,最低價格_log,價格變異_log,中位數價格_log,最低價格剩餘天數_log,Region,經濟指標,機場指標,competing_flights,預測最低價格_rf,預測最低價格_svr,預測最低價格_xgb,效能_rf,效能_svr,效能_xgb
2025-01-20,星期一,晚上7:30,晚間班機,TPE,晚上9:35,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,125,No,1,Boeing 777,1,CX 565,商務艙,1,14280,14267,14280.0,39.5,14278.25,75,90,9.57,9.57,3.7,9.57,4.33,香港,0.6313249,-0.229905,22,14328.416324134123,13749.114538493028,14326.8545,-0.0035134784818953995,0.037058845552289124,-0.0034040930917654476
2025-01-20,星期一,晚上7:40,晚間班機,TPE,晚上9:45,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,125,No,1,Boeing 777,1,CX 451,商務艙,1,14280,14267,14280.0,39.5,14277.25,75,90,9.57,9.57,3.7,9.57,4.33,香港,0.6313249,-0.229905,22,,,,,,
2025-01-20,星期一,晚上8:15,晚間班機,TPE,晚上10:20,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,125,No,1,Airbus A350,1,CX 531,商務艙,1,14280,14267,14280.0,39.5,14277.25,75,90,9.57,9.57,3.7,9.57,4.33,香港,0.6313249,-0.229905,22,,,,,,
2025-01-20,星期一,晚上9:15,晚間班機,TPE,晚上11:25,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 10 分鐘,130,No,1,Boeing 777,1,CX 479,商務艙,1,14280,14267,14280.0,39.5,14287.0,75,90,9.57,9.57,3.7,9.57,4.33,香港,0.6313249,-0.229905,22,,,,,,
2025-01-20,星期一,下午6:10,晚間班機,TPE,晚上8:05,晚間抵達,HKG,長榮航空,1,直達航班。,Non-stop,1 小時 55 分鐘,115,No,1,Boeing 787-10,1,BR 857,經濟艙,1,3948,3700,3967.0,34230.0,4001.5,75,91,8.28,8.22,10.44,8.29,4.33,香港,0.6313249,-0.229905,22,,,,,,
2025-01-20,星期一,晚上7:00,晚間班機,TPE,晚上8:50,晚間抵達,HKG,長榮航空,1,直達航班。,Non-stop,1 小時 50 分鐘,110,No,1,Airbus A321,0,BR 809,經濟艙,1,4050,3700,3967.0,193034.6,3929.25,75,91,8.31,8.22,12.17,8.29,4.33,香港,0.6313249,-0.229905,22,4049.8008100626034,2471.35014425262,4094.2388,-0.030680361408055846,0.3710376931341554,-0.04198988853629827
2025-01-20,星期一,下午6:10,晚間班機,TPE,晚上8:05,晚間抵達,HKG,長榮航空,1,直達航班。,Non-stop,1 小時 55 分鐘,115,No,1,Boeing 787-10,1,BR 857,商務艙,1,14437,13287,14872.0,507346.52,14081.25,75,90,9.58,9.49,13.14,9.61,4.33,香港,0.6313249,-0.229905,22,,,,,,
2025-01-20,星期一,晚上7:00,晚間班機,TPE,晚上8:50,晚間抵達,HKG,長榮航空,1,直達航班。,Non-stop,1 小時 50 分鐘,110,No,1,Airbus A321,0,BR 809,商務艙,1,14876,13287,14882.0,1259956.29,14859.0,75,90,9.61,9.49,14.05,9.61,4.33,香港,0.6313249,-0.229905,22,,,,,,
2025-01-20,星期一,晚上9:10,晚間班機,TPE,晚上11:10,晚間抵達,HKG,香港快運航空,6,直達航班。,Non-stop,2 小時,120,No,1,Airbus A321neo,0,UO 117,經濟艙,1,2169,1585,1881.0,447898.38,2152.0,75,90,7.68,7.37,13.01,7.54,4.33,香港,0.6313249,-0.229905,22,,,,,,
2025-01-20,星期一,晚上8:25,晚間班機,TPE,晚上10:25,晚間抵達,HKG,香港航空,6,直達航班。,Non-stop,2 小時,120,No,1,Airbus A321,0,HX 285,經濟艙,1,3029,2771,2838.0,179585.75,4091.5,44,86,8.02,7.93,12.1,7.95,3.81,香港,0.6313249,-0.229905,22,,,,,,
2025-01-20,星期一,晚上9:45,晚間班機,TPE,晚上11:45,晚間抵達,HKG,香港航空,6,直達航班。,Non-stop,2 小時,120,No,1,Airbus A330,1,HX 283,經濟艙,1,3066,2262,2835.0,5282415.67,2818.0,4,91,8.03,7.72,15.48,7.95,1.61,香港,0.6313249,-0.229905,22,,,,,,
2025-01-20,星期一,上午9:00,上午班機,TSA,中午12:50,下午抵達,HND,中華航空,2,直達航班。,Non-stop,2 小時 50 分鐘,170,No,1,Airbus A330,1,CI 220,商務艙,1,20616,11793,19810.0,43028655.16,24148.25,89,74,9.93,9.38,17.58,9.89,4.5,日本,-0.84717,0.7560275,4,,,,,,
2025-01-20,星期一,上午9:00,上午班機,TSA,中午12:50,下午抵達,HND,中華航空,2,直達航班。,Non-stop,2 小時 50 分鐘,170,No,1,Airbus A330,1,CI 220,商務艙,1,36107,34265,34290.0,10773206.99,38103.25,75,67,10.49,10.44,16.19,10.44,4.33,日本,-0.84717,0.7560275,4,,,,,,
2025-01-20,星期一,上午9:30,上午班機,TSA,下午1:20,下午抵達,HND,日本航空,3,直達航班。,Non-stop,2 小時 50 分鐘,170,No,1,Boeing 787,1,JL 96,經濟艙,1,24242,17391,22692.0,24092557.74,25243.25,82,75,10.1,9.76,17.0,10.03,4.42,日本,-0.84717,0.7560275,4,,,,,,
2025-01-20,星期一,上午9:30,上午班機,TSA,下午1:20,下午抵達,HND,日本航空,3,直達航班。,Non-stop,2 小時 50 分鐘,170,No,1,Boeing 787,1,JL 96,商務艙,1,34427,33724,33965.0,4177241.1,33856.25,44,72,10.45,10.43,15.25,10.43,3.81,日本,-0.84717,0.7560275,4,32268.652230064694,32857.21366268245,32376.992,0.04689230998516688,0.02950818053734686,0.04369231124238508
2025-01-20,星期一,下午1:30,下午班機,TSA,下午5:30,下午抵達,HND,全日空航空,1,直達航班。,Non-stop,3 小時,180,No,1,Boeing 787,1,NH 852,經濟艙,1,25066,14881,18757.0,88994058.99,18181.75,89,70,10.13,9.61,18.3,9.84,4.5,日本,-0.84717,0.7560275,8,,,,,,
2025-01-20,星期一,下午4:50,下午班機,TSA,晚上8:40,晚間抵達,HND,全日空航空,1,直達航班。,Non-stop,2 小時 50 分鐘,170,No,1,Boeing 787,1,NH 854,經濟艙,1,28147,14881,20707.0,142696921.74,22979.5,89,86,10.25,9.61,18.78,9.94,4.5,日本,-0.84717,0.7560275,8,,,,,,
2025-01-20,星期一,下午1:30,下午班機,TSA,下午5:30,下午抵達,HND,全日空航空,1,直達航班。,Non-stop,3 小時,180,No,1,Boeing 787,1,NH 852,商務艙,1,35107,33732,34105.0,9657243.44,34025.75,44,68,10.47,10.43,16.08,10.44,3.81,日本,-0.84717,0.7560275,8,,,,,,
2025-01-20,星期一,下午4:50,下午班機,TSA,晚上8:40,晚間抵達,HND,全日空航空,1,直達航班。,Non-stop,2 小時 50 分鐘,170,No,1,Boeing 787,1,NH 854,商務艙,1,40831,33741,43538.0,19936816.57,38827.0,27,85,10.62,10.43,16.81,10.68,3.33,日本,-0.84717,0.7560275,8,,,,,,
2025-01-20,星期一,下午3:35,下午班機,TSA,晚上7:25,晚間抵達,HND,日本航空,3,直達航班。,Non-stop,2 小時 50 分鐘,170,No,1,Boeing 787,1,JL 98,經濟艙,1,19588,13867,17390.0,60059523.31,19500.5,72,47,9.88,9.54,17.91,9.76,4.29,日本,-0.84717,0.7560275,8,,,,,,
2025-01-20,星期一,下午3:35,下午班機,TSA,晚上7:25,晚間抵達,HND,日本航空,3,直達航班。,Non-stop,2 小時 50 分鐘,170,No,1,Boeing 787,1,JL 98,商務艙,1,41032,33732,42067.0,7418889.17,39986.5,46,40,10.62,10.43,15.82,10.65,3.85,日本,-0.84717,0.7560275,8,34885.70504576323,32951.39009456441,34558.37,0.12756292634356023,0.1759371264160551,0.13574903795656035
2025-01-20,星期一,下午4:30,下午班機,TSA,晚上8:20,晚間抵達,HND,長榮航空,1,直達航班。,Non-stop,2 小時 50 分鐘,170,No,1,Boeing 787-10,1,BR 190,經濟艙,1,24461,15427,25421.0,66861912.17,22197.25,75,71,10.1,9.64,18.02,10.14,4.33,日本,-0.84717,0.7560275,8,,,,,,
2025-01-20,星期一,下午4:30,下午班機,TSA,晚上8:20,晚間抵達,HND,長榮航空,1,直達航班。,Non-stop,2 小時 50 分鐘,170,No,1,Boeing 787-10,1,BR 190,商務艙,1,31478,27337,27365.0,38427518.96,33000.0,75,72,10.36,10.22,17.46,10.22,4.33,日本,-0.84717,0.7560275,8,,,,,,
2025-01-20,星期一,凌晨12:10,凌晨班機,TPE,凌晨4:00,凌晨抵達,HND,台灣虎航,6,直達航班。,Non-stop,2 小時 50 分鐘,170,No,1,Airbus A320,0,IT 216,經濟艙,1,10292,7099,9699.0,8399962.7,10199.0,91,66,9.24,8.87,15.94,9.18,4.52,日本,-0.84717,0.7560275,1,,,,,,
2025-01-20,星期一,清晨7:15,早晨班機,TSA,上午11:05,上午抵達,HND,長榮航空,1,直達航班。,Non-stop,2 小時 50 分鐘,170,No,1,Boeing 787-10,1,BR 192,經濟艙,1,17335,12626,15462.0,27089550.88,20320.0,75,79,9.76,9.44,17.11,9.65,4.33,日本,-0.84717,0.7560275,2,,,,,,
2025-01-20,星期一,清晨7:15,早晨班機,TSA,上午11:05,上午抵達,HND,長榮航空,1,直達航班。,Non-stop,2 小時 50 分鐘,170,No,1,Boeing 787-10,1,BR 192,商務艙,1,34028,27343,34113.0,17753429.43,34110.75,88,76,10.43,10.22,16.69,10.44,4.49,日本,-0.84717,0.7560275,2,,,,,,
2025-01-20,星期一,下午6:25,晚間班機,TSA,晚上10:15,晚間抵達,HND,中華航空,2,直達航班。,Non-stop,2 小時 50 分鐘,170,No,1,Airbus A330,1,CI 222,經濟艙,1,20878,14047,18694.0,29696562.45,24041.0,27,78,9.95,9.55,17.21,9.84,3.33,日本,-0.84717,0.7560275,3,14221.364376653875,12833.06997709924,14016.745,0.4084537092195052,0.4662006581631696,0.4169649716239965
2025-01-20,星期一,下午6:25,晚間班機,TSA,晚上10:15,晚間抵達,HND,中華航空,2,直達航班。,Non-stop,2 小時 50 分鐘,170,No,1,Airbus A330,1,CI 222,商務艙,1,27174,23278,26469.0,21218899.12,27416.0,75,77,10.21,10.06,16.87,10.18,4.33,日本,-0.84717,0.7560275,3,,,,,,
2025-01-20,星期一,晚上8:55,晚間班機,TPE,"凌晨12:55 (星期二, 1月 21)",凌晨抵達,HND,樂桃航空,6,直達航班。,Non-stop,3 小時,180,No,1,Airbus A320neo,0,MM 860,經濟艙,1,11962,8040,10990.0,7254983.77,12552.5,89,79,9.39,8.99,15.8,9.3,4.5,日本,-0.84717,0.7560275,3,,,,,,
2025-01-20,星期一,上午10:45,上午班機,TPE,下午2:20,下午抵達,ICN,易斯達航空,6,直達航班。,Non-stop,2 小時 35 分鐘,155,No,1,Boeing 737,0,ZE 882,經濟艙,1,7515,5800,7000.0,2446821.55,7950.0,91,55,8.92,8.67,14.71,8.85,4.52,韓國,-0.059982,1.5913391,1,,,,,,
2025-01-20,星期一,下午3:45,下午班機,TPE,晚上7:15,晚間抵達,ICN,中華航空,2,直達航班。,Non-stop,2 小時 30 分鐘,150,No,1,Airbus A330,1,CI 162,經濟艙,1,12740,5702,16216.5,22886487.83,11033.5,80,90,9.45,8.65,16.95,9.69,4.39,韓國,-0.059982,1.5913391,10,,,,,,
2025-01-20,星期一,中午12:25,下午班機,TPE,下午3:50,下午抵達,ICN,大韓航空,2,直達航班。,Non-stop,2 小時 25 分鐘,145,No,1,Boeing 787-10,1,KE 186,經濟艙,1,10582,7209,9256.0,17062036.11,11580.25,89,45,9.27,8.88,16.65,9.13,4.5,韓國,-0.059982,1.5913391,10,,,,,,
2025-01-20,星期一,中午12:25,下午班機,TPE,下午3:50,下午抵達,ICN,大韓航空,2,直達航班。,Non-stop,2 小時 25 分鐘,145,No,1,Boeing 787-10,1,KE 186,商務艙,1,17689,16670,16676.0,2597048.19,17715.0,75,41,9.78,9.72,14.77,9.72,4.33,韓國,-0.059982,1.5913391,10,,,,,,
2025-01-20,星期一,下午1:35,下午班機,TPE,下午5:00,下午抵達,ICN,濟州航空,4,直達航班。,Non-stop,2 小時 25 分鐘,145,No,1,Boeing 737,0,7C 2602,經濟艙,1,8459,7823,7841.0,794510.86,9237.25,80,63,9.04,8.96,13.59,8.97,4.39,韓國,-0.059982,1.5913391,10,6677.067986721112,6033.953949212603,5995.731,0.27715846310091075,0.346780270187274,0.3509181891762971
2025-01-20,星期一,中午12:40,下午班機,TPE,下午4:05,下午抵達,ICN,真航空,6,直達航班。,Non-stop,2 小時 25 分鐘,145,No,1,Boeing 777,1,LJ 732,經濟艙,1,9686,7359,9976.0,2456401.39,10324.25,78,66,9.18,8.9,14.71,9.21,4.37,韓國,-0.059982,1.5913391,10,,,,,,
2025-01-20,星期一,下午3:15,下午班機,TPE,下午6:45,晚間抵達,ICN,長榮航空,1,直達航班。,Non-stop,2 小時 30 分鐘,150,No,1,Boeing 787,1,BR 160,經濟艙,1,13110,6519,11717.5,26581897.54,10952.75,89,90,9.48,8.78,17.1,9.37,4.5,韓國,-0.059982,1.5913391,10,8205.09022658019,10034.726305528333,8280.171,0.2508648306059948,0.08381673045323478,0.24400986981009334
2025-01-20,星期一,下午1:40,下午班機,TPE,下午5:00,下午抵達,ICN,韓亞航空,1,直達航班。,Non-stop,2 小時 20 分鐘,140,No,1,Airbus A380,2,OZ 712,經濟艙,1,13708,7372,14099.0,17288562.99,13338.25,74,86,9.53,8.91,16.67,9.55,4.32,韓國,-0.059982,1.5913391,10,,,,,,
2025-01-20,星期一,下午5:10,下午班機,TPE,晚上8:30,晚間抵達,ICN,韓亞航空,1,直達航班。,Non-stop,2 小時 20 分鐘,140,No,1,Airbus A330,1,OZ 714,經濟艙,1,14046,11272,14102.0,6528077.73,13062.0,33,79,9.55,9.33,15.69,9.55,3.53,韓國,-0.059982,1.5913391,10,,,,,,
2025-01-20,星期一,下午1:40,下午班機,TPE,下午5:00,下午抵達,ICN,韓亞航空,1,直達航班。,Non-stop,2 小時 20 分鐘,140,No,1,Airbus A380,2,OZ 712,商務艙,1,17638,14098,16701.0,5063091.92,17300.0,60,87,9.78,9.55,15.44,9.72,4.11,韓國,-0.059982,1.5913391,10,,,,,,
2025-01-20,星期一,下午5:10,下午班機,TPE,晚上8:30,晚間抵達,ICN,韓亞航空,1,直達航班。,Non-stop,2 小時 20 分鐘,140,No,1,Airbus A330,1,OZ 714,商務艙,1,17043,14098,16698.0,5138406.25,16647.25,60,79,9.74,9.55,15.45,9.72,4.11,韓國,-0.059982,1.5913391,10,14207.459523900787,14816.13453200856,14282.654,0.14655816883264283,0.10999507233876105,0.14204122020904353
2025-01-20,星期一,清晨7:55,早晨班機,TPE,上午11:20,上午抵達,ICN,中華航空,2,直達航班。,Non-stop,2 小時 25 分鐘,145,No,1,Airbus A330,1,CI 160,經濟艙,1,10522,6199,8127.0,19999751.32,9686.75,89,89,9.26,8.73,16.81,9.0,4.5,韓國,-0.059982,1.5913391,3,,,,,,
2025-01-20,星期一,清晨7:55,早晨班機,TPE,上午11:20,上午抵達,ICN,中華航空,2,直達航班。,Non-stop,2 小時 25 分鐘,145,No,1,Airbus A330,1,CI 160,商務艙,1,18183,16218,18274.0,550825.38,18374.5,19,90,9.81,9.69,13.22,9.81,3.0,韓國,-0.059982,1.5913391,3,17057.691851803833,17036.51725591755,17168.648,0.07166497854070408,0.07281736885806135,0.0656263605812403
2025-01-20,星期一,清晨7:05,早晨班機,TPE,上午10:30,上午抵達,ICN,長榮航空,1,直達航班。,Non-stop,2 小時 25 分鐘,145,No,1,Airbus A330,1,BR 170,經濟艙,1,10600,5857,8734.0,10486560.48,7892.5,75,90,9.27,8.68,16.17,9.08,4.33,韓國,-0.059982,1.5913391,3,10768.053289208543,10698.662454355834,10600.402,-0.36433997962730985,-0.3555479828135361,-0.3430981746911625
2025-01-20,星期一,晚上8:00,晚間班機,TPE,晚上11:30,晚間抵達,ICN,台灣虎航,4,直達航班。,Non-stop,2 小時 30 分鐘,150,No,1,Airbus A320,0,IT 602,經濟艙,1,7344,4499,6699.0,3369882.35,6249.0,88,85,8.9,8.41,15.03,8.81,4.49,韓國,-0.059982,1.5913391,4,,,,,,
2025-01-20,星期一,晚上7:25,晚間班機,TPE,晚上10:55,晚間抵達,ICN,大韓航空,2,直達航班。,Non-stop,2 小時 30 分鐘,150,No,1,Airbus A330,1,KE 188,經濟艙,1,9976,6043,9256.0,11683153.17,11310.5,89,58,9.21,8.71,16.27,9.13,4.5,韓國,-0.059982,1.5913391,4,9338.448070816208,9038.688942668967,9229.783,0.17435585775905502,0.20085858780169163,0.18396329047124355
2025-01-20,星期一,晚上7:25,晚間班機,TPE,晚上10:55,晚間抵達,ICN,大韓航空,2,直達航班。,Non-stop,2 小時 30 分鐘,150,No,1,Airbus A330,1,KE 188,商務艙,1,17288,16670,16675.0,1586146.25,18914.5,75,36,9.76,9.72,14.28,9.72,4.33,韓國,-0.059982,1.5913391,4,,,,,,
2025-01-20,星期一,下午6:10,晚間班機,TPE,晚上9:35,晚間抵達,ICN,酷航,4,直達航班。,Non-stop,2 小時 25 分鐘,145,No,1,Boeing 787,1,TR 896,經濟艙,1,6714,4488,6388.0,3586453.03,6838.0,86,68,8.81,8.41,15.09,8.76,4.47,韓國,-0.059982,1.5913391,4,,,,,,
2025-01-20,星期一,上午9:30,上午班機,TPE,下午1:30,下午抵達,NRT,中華航空,2,直達航班。,Non-stop,3 小時,180,No,1,Airbus A330,1,CI 100,經濟艙,1,20366,14138,18781.0,45598327.42,22711.5,89,83,9.92,9.56,17.64,9.84,4.5,日本,-0.84717,-1.180738,7,,,,,,
2025-01-20,星期一,上午9:30,上午班機,TPE,下午1:30,下午抵達,NRT,中華航空,2,直達航班。,Non-stop,3 小時,180,No,1,Airbus A330,1,CI 100,商務艙,1,30975,22454,33155.0,41374855.33,35195.75,75,82,10.34,10.02,17.54,10.41,4.33,日本,-0.84717,-1.180738,7,22540.450449762524,25831.048691489457,22491.164,0.3595689692715023,0.2660747763156217,0.36096931980423774
2025-01-20,星期一,上午10:35,上午班機,TPE,下午2:40,下午抵達,NRT,日本航空,3,直達航班。,Non-stop,3 小時 5 分鐘,185,No,1,Boeing 787,1,JL 802,經濟艙,1,24744,14910,21998.0,30270588.02,24376.75,88,79,10.12,9.61,17.23,10.0,4.49,日本,-0.84717,-1.180738,7,18638.692116562703,15328.153451289676,17655.758,0.23539060307207882,0.37119782369308146,0.2757132180253725
2025-01-20,星期一,上午10:35,上午班機,TPE,下午2:40,下午抵達,NRT,日本航空,3,直達航班。,Non-stop,3 小時 5 分鐘,185,No,1,Boeing 787,1,JL 802,商務艙,1,32344,24664,32466.0,2948009.8,32357.25,88,77,10.38,10.11,14.9,10.39,4.49,日本,-0.84717,-1.180738,7,,,,,,
2025-01-20,星期一,上午10:15,上午班機,TPE,下午2:15,下午抵達,NRT,星宇航空,5,直達航班。,Non-stop,3 小時,180,No,1,Airbus A350,1,JX 802,經濟艙,1,27728,13482,21560.0,295555731.13,22200.25,89,90,10.23,9.51,19.5,9.98,4.5,日本,-0.84717,-1.180738,7,,,,,,
2025-01-20,星期一,上午10:15,上午班機,TPE,下午2:15,下午抵達,NRT,星宇航空,5,直達航班。,Non-stop,3 小時,180,No,1,Airbus A350,1,JX 802,頭等艙,1,42817,32585,41107.0,128241708.43,38977.5,80,89,10.66,10.39,18.67,10.62,4.39,日本,-0.84717,-1.180738,7,,,,,,
2025-01-20,星期一,上午10:40,上午班機,TPE,下午2:55,下午抵達,NRT,樂桃航空,6,直達航班。,Non-stop,3 小時 15 分鐘,195,No,1,Airbus A320neo,0,MM 622,經濟艙,1,14992,7440,16030.0,7947843.3,17080.0,56,55,9.62,8.91,15.89,9.68,4.04,日本,-0.84717,-1.180738,7,9298.069644742918,8300.930851347202,8702.058,0.45561653133823665,0.5139970227548476,0.4905118491108021
2025-01-20,星期一,下午2:35,下午班機,TPE,下午6:40,晚間抵達,NRT,中華航空,2,直達航班。,Non-stop,3 小時 5 分鐘,185,No,1,Airbus A321neo,0,CI 108,經濟艙,1,24798,13828,22301.0,50137197.86,24360.25,89,76,10.12,9.53,17.73,10.01,4.5,日本,-0.84717,-1.180738,17,10435.242865923643,13045.762596422348,9922.048,0.5716282523404463,0.46446515957667317,0.5926951549527406
2025-01-20,星期一,中午12:35,下午班機,TPE,下午4:35,下午抵達,NRT,中華航空,2,直達航班。,Non-stop,3 小時,180,No,1,Airbus A321neo,0,CI 104,經濟艙,1,18791,13518,18781.0,39335399.2,16865.25,89,77,9.84,9.51,17.49,9.84,4.5,日本,-0.84717,-1.180738,17,9640.677513965784,11678.279107901435,8855.059,0.4283703168369408,0.3075537505876619,0.47495242621662886
2025-01-20,星期一,下午2:35,下午班機,TPE,下午6:40,晚間抵達,NRT,中華航空,2,直達航班。,Non-stop,3 小時 5 分鐘,185,No,1,Airbus A321neo,0,CI 108,商務艙,1,27573,21081,23948.0,42937317.4,26943.75,75,72,10.22,9.96,17.58,10.08,4.33,日本,-0.84717,-1.180738,17,,,,,,
2025-01-20,星期一,中午12:35,下午班機,TPE,下午4:35,下午抵達,NRT,中華航空,2,直達航班。,Non-stop,3 小時,180,No,1,Airbus A321neo,0,CI 104,商務艙,1,40429,33167,41286.0,6285041.25,39253.0,21,76,10.61,10.41,15.65,10.63,3.09,日本,-0.84717,-1.180738,17,22045.931102170227,23150.781506301464,21983.068,0.43836315435329204,0.4102162508266511,0.43996463049002626
2025-01-20,星期一,下午1:30,下午班機,TPE,下午5:30,下午抵達,NRT,台灣虎航,6,直達航班。,Non-stop,3 小時,180,No,1,Airbus A320,0,IT 202,經濟艙,1,10383,7099,10999.0,4448418.58,9549.0,86,69,9.25,8.87,15.31,9.31,4.47,日本,-0.84717,-1.180738,17,,,,,,
2025-01-20,星期一,下午2:55,下午班機,TPE,晚上7:00,晚間抵達,NRT,台灣虎航,6,直達航班。,Non-stop,3 小時 5 分鐘,185,No,1,Airbus A320,0,IT 700,經濟艙,1,10938,7099,9499.0,8233184.03,9174.0,91,79,9.3,8.87,15.92,9.16,4.52,日本,-0.84717,-1.180738,17,,,,,,
2025-01-20,星期一,中午12:50,下午班機,TPE,下午4:50,下午抵達,NRT,國泰航空,3,直達航班。,Non-stop,3 小時,180,No,1,Boeing 777,1,CX 450,經濟艙,1,13058,11543,13055.0,428364.02,12884.25,41,80,9.48,9.35,12.97,9.48,3.74,日本,-0.84717,-1.180738,17,13000.438066946379,13704.799298759493,13389.395,-0.009017837044948598,-0.06368622921469962,-0.0392063590236141
2025-01-20,星期一,中午12:50,下午班機,TPE,下午4:50,下午抵達,NRT,國泰航空,3,直達航班。,Non-stop,3 小時,180,No,1,Boeing 777,1,CX 450,商務艙,1,19688,19676,19689.0,33.43,19692.25,75,79,9.89,9.89,3.54,9.89,4.33,日本,-0.84717,-1.180738,17,,,,,,
2025-01-20,星期一,中午12:50,下午班機,TPE,下午4:50,下午抵達,NRT,捷星日本航空,6,直達航班。,Non-stop,3 小時,180,No,1,Airbus A321neo,0,GK 14,經濟艙,1,8168,4718,6489.0,12511512.45,9016.0,68,42,9.01,8.46,16.34,8.78,4.23,日本,-0.84717,-1.180738,17,5635.674865839653,6836.127926275552,5716.492,0.3749251479769684,0.24177818031548887,0.36596138115572313
2025-01-20,星期一,下午1:25,下午班機,TPE,下午5:30,下午抵達,NRT,日本航空,3,直達航班。,Non-stop,3 小時 5 分鐘,185,No,1,Boeing 767,1,JL 8664,經濟艙,1,18553,11980,18691.0,15826044.91,21578.25,69,78,9.83,9.39,16.58,9.84,4.25,日本,-0.84717,-1.180738,17,,,,,,
2025-01-20,星期一,下午1:25,下午班機,TPE,下午5:30,下午抵達,NRT,日本航空,3,直達航班。,Non-stop,3 小時 5 分鐘,185,No,1,Boeing 767,1,JL 8664,商務艙,1,31257,24430,32239.0,13851549.84,30406.0,50,77,10.35,10.1,16.44,10.38,3.93,日本,-0.84717,-1.180738,17,,,,,,
2025-01-20,星期一,下午3:00,下午班機,TPE,晚上7:00,晚間抵達,NRT,星宇航空,5,直達航班。,Non-stop,3 小時,180,No,1,Airbus A321neo,0,JX 804,經濟艙,1,19863,12849,21255.0,20114436.77,20077.75,55,69,9.9,9.46,16.82,9.96,4.03,日本,-0.84717,-1.180738,17,,,,,,
2025-01-20,星期一,下午3:00,下午班機,TPE,晚上7:00,晚間抵達,NRT,星宇航空,5,直達航班。,Non-stop,3 小時,180,No,1,Airbus A321neo,0,JX 804,商務艙,1,25538,21260,21272.0,48741687.34,27149.0,75,51,10.15,9.96,17.7,9.97,4.33,日本,-0.84717,-1.180738,17,,,,,,
2025-01-20,星期一,下午4:00,下午班機,TPE,晚上8:05,晚間抵達,NRT,樂桃航空,6,直達航班。,Non-stop,3 小時 5 分鐘,185,No,1,Airbus A320,0,MM 624,經濟艙,1,11266,6140,10430.0,10690069.6,10307.5,69,80,9.33,8.72,16.18,9.25,4.25,日本,-0.84717,-1.180738,17,,,,,,
2025-01-20,星期一,下午2:50,下午班機,TPE,下午6:45,晚間抵達,NRT,酷航,4,直達航班。,Non-stop,2 小時 55 分鐘,175,No,1,Airbus A321neo,0,TR 874,經濟艙,1,11991,6988,11088.0,10401486.86,12688.0,91,81,9.39,8.85,16.16,9.31,4.52,日本,-0.84717,-1.180738,17,,,,,,
2025-01-20,星期一,下午3:20,下午班機,TPE,晚上7:20,晚間抵達,NRT,長榮航空,1,直達航班。,Non-stop,3 小時,180,No,1,Boeing 787-10,1,BR 196,經濟艙,1,17863,12004,14968.0,55377843.65,17728.75,75,85,9.79,9.39,17.83,9.61,4.33,日本,-0.84717,-1.180738,17,,,,,,
2025-01-20,星期一,下午3:20,下午班機,TPE,晚上7:20,晚間抵達,NRT,長榮航空,1,直達航班。,Non-stop,3 小時,180,No,1,Boeing 787-10,1,BR 196,商務艙,1,26974,25745,25772.0,17986608.52,25763.75,75,85,10.2,10.16,16.71,10.16,4.33,日本,-0.84717,-1.180738,17,,,,,,
